Account,As_of_date,Company,AU,Currency,Primary Account,Secondary Account,GL Balance,ihub balnce,Balance Difference,Match Status,Comments,Anomaly
1619288,22-05-2021,10001,1234,USD,All Other Loans,Principal,1593400.00,574000.00,-1019400.00,Match,inconsistane variations,
1619288,02-06-2021,10001,1234,USD,All Other Loans,Defferred Costs,1594800.00,574500.00,-1020300.00,Break,consistannt increase or decrese,
1619288,13-06-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1596200.00,575000.00,-1021200.00,Match,normal,
1619288,24-06-2021,10001,1234,USD,All Other Loans,Principal,1597600.00,575500.00,-1022100.00,Break,huge spike,
1619288,05-07-2021,10001,1234,USD,All Other Loans,Principal,1599000.00,576000.00,-1023000.00,Match,inline with previous balance,
1619288,16-07-2021,10001,1234,USD,All Other Loans,Defferred Costs,1600400.00,576500.00,-1023900.00,Break,inconsistane variations,
1619288,27-07-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1601800.00,577000.00,-1024800.00,Match,consistannt increase or decrese,
1619288,07-08-2021,10001,1234,USD,All Other Loans,Principal,1603200.00,577500.00,-1025700.00,Break,normal,
1619288,18-08-2021,10001,1234,USD,All Other Loans,Principal,1604600.00,578000.00,-1026600.00,Match,huge spike,
1619288,29-08-2021,10001,1234,USD,All Other Loans,Defferred Costs,1606000.00,578500.00,-1027500.00,Break,inline with previous balance,
1619288,09-09-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1607400.00,579000.00,-1028400.00,Match,inconsistane variations,
1619288,20-09-2021,10001,1234,USD,All Other Loans,Principal,1608800.00,579500.00,-1029300.00,Break,consistannt increase or decrese,
1619288,01-10-2021,10001,1234,USD,All Other Loans,Principal,1610200.00,580000.00,-1030200.00,Match,normal,
1619288,12-10-2021,10001,1234,USD,All Other Loans,Defferred Costs,1611600.00,580500.00,-1031100.00,Break,huge spike,
1619288,23-10-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1613000.00,581000.00,-1032000.00,Match,inline with previous balance,
1619288,03-11-2021,10001,1234,USD,All Other Loans,Principal,1614400.00,581500.00,-1032900.00,Break,inconsistane variations,
1619288,14-11-2021,10001,1234,USD,All Other Loans,Principal,1615800.00,582000.00,-1033800.00,Match,consistannt increase or decrese,
1619288,25-11-2021,10001,1234,USD,All Other Loans,Defferred Costs,1617200.00,582500.00,-1034700.00,Break,normal,
1619288,06-12-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1618600.00,583000.00,-1035600.00,Match,huge spike,
1619288,17-12-2021,10001,1234,USD,All Other Loans,Principal,1620000.00,583500.00,-1036500.00,Break,inline with previous balance,
1619288,28-12-2021,10001,1234,USD,All Other Loans,Principal,1621400.00,584000.00,-1037400.00,Match,inconsistane variations,
1619288,08-01-2021,10001,1234,USD,All Other Loans,Defferred Costs,1622800.00,584500.00,-1038300.00,Break,consistannt increase or decrese,
1619288,19-01-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1624200.00,585000.00,-1039200.00,Match,normal,
1619288,30-01-2021,10001,1234,USD,All Other Loans,Principal,1625600.00,585500.00,-1040100.00,Break,huge spike,
1619288,10-02-2021,10001,1234,USD,All Other Loans,Principal,1627000.00,586000.00,-1041000.00,Match,inline with previous balance,
1619288,21-02-2021,10001,1234,USD,All Other Loans,Defferred Costs,1628400.00,586500.00,-1041900.00,Break,inconsistane variations,
1619288,04-03-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1629800.00,587000.00,-1042800.00,Match,consistannt increase or decrese,
1619288,15-03-2021,10001,1234,USD,All Other Loans,Principal,1631200.00,587500.00,-1043700.00,Break,normal,
1619288,26-03-2021,10001,1234,USD,All Other Loans,Principal,1632600.00,588000.00,-1044600.00,Match,huge spike,
1619288,06-04-2021,10001,1234,USD,All Other Loans,Defferred Costs,1634000.00,588500.00,-1045500.00,Break,inline with previous balance,
1619288,17-04-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1635400.00,589000.00,-1046400.00,Match,inconsistane variations,
1619288,28-04-2021,10001,1234,USD,All Other Loans,Principal,1636800.00,589500.00,-1047300.00,Break,consistannt increase or decrese,
1619288,09-05-2021,10001,1234,USD,All Other Loans,Principal,1638200.00,590000.00,-1048200.00,Match,normal,
1619288,20-05-2021,10001,1234,USD,All Other Loans,Defferred Costs,1639600.00,590500.00,-1049100.00,Break,huge spike,
1619288,31-05-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1641000.00,591000.00,-1050000.00,Match,inline with previous balance,
1619288,11-06-2021,10001,1234,USD,All Other Loans,Principal,1642400.00,591500.00,-1050900.00,Break,inconsistane variations,
1619288,22-06-2021,10001,1234,USD,All Other Loans,Principal,1643800.00,592000.00,-1051800.00,Match,consistannt increase or decrese,
1619288,03-07-2021,10001,1234,USD,All Other Loans,Defferred Costs,1645200.00,592500.00,-1052700.00,Break,normal,
1619288,14-07-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1646600.00,593000.00,-1053600.00,Match,huge spike,
1619288,25-07-2021,10001,1234,USD,All Other Loans,Principal,1648000.00,593500.00,-1054500.00,Break,inline with previous balance,
1619288,05-08-2021,10001,1234,USD,All Other Loans,Principal,1649400.00,594000.00,-1055400.00,Match,inconsistane variations,
1619288,16-08-2021,10001,1234,USD,All Other Loans,Defferred Costs,1650800.00,594500.00,-1056300.00,Break,consistannt increase or decrese,
1619288,27-08-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1652200.00,595000.00,-1057200.00,Match,normal,
1619288,07-09-2021,10001,1234,USD,All Other Loans,Principal,1653600.00,595500.00,-1058100.00,Break,huge spike,
1619288,18-09-2021,10001,1234,USD,All Other Loans,Principal,1655000.00,596000.00,-1059000.00,Match,inline with previous balance,
1619288,29-09-2021,10001,1234,USD,All Other Loans,Defferred Costs,1656400.00,596500.00,-1059900.00,Break,inconsistane variations,
1619288,10-10-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1657800.00,597000.00,-1060800.00,Match,consistannt increase or decrese,
1619288,21-10-2021,10001,1234,USD,All Other Loans,Principal,1659200.00,597500.00,-1061700.00,Break,normal,
1619288,01-11-2021,10001,1234,USD,All Other Loans,Principal,1660600.00,598000.00,-1062600.00,Match,huge spike,
1619288,12-11-2021,10001,1234,USD,All Other Loans,Defferred Costs,1662000.00,598500.00,-1063500.00,Break,inline with previous balance,
1619288,23-11-2021,10001,1234,USD,All Other Loans,Defferre Org Fees,1663400.00,599000.00,-1064400.00,Match,inconsistane variations,
1619288,04-12-2021,10001,1234,USD,All Other Loans,Principal,1664800.00,599500.00,-1065300.00,Break,consistannt increase or decrese,
1619288,15-12-2021,10001,1234,USD,All Other Loans,Principal,1666200.00,600000.00,-1066200.00,Match,normal,
1619288,26-12-2021,10001,1234,USD,All Other Loans,Defferred Costs,1667600.00,600500.00,-1067100.00,Break,huge spike,
1619288,06-01-2022,10001,1234,USD,All Other Loans,Defferre Org Fees,1669000.00,601000.00,-1068000.00,Match,inline with previous balance,
1619288,17-01-2022,10001,1234,USD,All Other Loans,Principal,1670400.00,601500.00,-1068900.00,Break,inconsistane variations,
1619288,28-01-2022,10001,1234,USD,All Other Loans,Principal,1671800.00,602000.00,-1069800.00,Match,consistannt increase or decrese,
1619288,08-02-2022,10001,1234,USD,All Other Loans,Defferred Costs,1673200.00,602500.00,-1070700.00,Break,normal,
1619288,19-02-2022,10001,1234,USD,All Other Loans,Defferre Org Fees,1674600.00,603000.00,-1071600.00,Match,huge spike,
1619288,01-03-2022,10001,1234,USD,All Other Loans,Principal,1676000.00,603500.00,-1072500.00,Break,inline with previous balance,
1619288,12-03-2022,10001,1234,USD,All Other Loans,Principal,1677400.00,604000.00,-1073400.00,Match,inconsistane variations,
1619288,23-03-2022,10001,1234,USD,All Other Loans,Defferred Costs,1678800.00,604500.00,-1074300.00,Break,consistannt increase or decrese,
1619288,03-04-2022,10001,1234,USD,All Other Loans,Defferre Org Fees,1680200.00,605000.00,-1075200.00,Match,normal,
1619288,14-04-2022,10001,1234,USD,All Other Loans,Principal,1681600.00,605500.00,-1076100.00,Break,huge spike,
1619288,25-04-2022,10001,1234,USD,All Other Loans,Principal,1683000.00,606000.00,-1077000.00,Match,inline with previous balance,
1619288,06-05-2022,10001,1234,USD,All Other Loans,Defferred Costs,1684400.00,606500.00,-1077900.00,Break,inconsistane variations,
1619288,17-05-2022,10001,1234,USD,All Other Loans,Defferre Org Fees,1685800.00,607000.00,-1078800.00,Match,consistannt increase or decrese,
1619288,28-05-2022,10001,1234,USD,All Other Loans,Principal,1687200.00,607500.00,-1079700.00,Break,normal,
1619288,08-06-2022,10001,1234,USD,All Other Loans,Principal,1688600.00,608000.00,-1080600.00,Match,huge spike,
1619288,19-06-2022,10001,1234,USD,All Other Loans,Defferred Costs,1690000.00,608500.00,-1081500.00,Break,inline with previous balance,
1619288,30-06-2022,10001,1234,USD,All Other Loans,Defferre Org Fees,1691400.00,609000.00,-1082400.00,Match,inconsistane variations,
1619288,11-07-2022,10001,1234,USD,All Other Loans,Principal,1692800.00,609500.00,-1083300.00,Break,consistannt increase or decrese,
1619288,22-07-2022,10001,1234,USD,All Other Loans,Principal,1694200.00,610000.00,-1084200.00,Match,normal,
1619288,02-08-2022,10001,1234,USD,All Other Loans,Defferred Costs,1695600.00,610500.00,-1085100.00,Break,huge spike,
1619288,13-08-2022,10001,1234,USD,All Other Loans,Defferre Org Fees,1697000.00,611000.00,-1086000.00,Match,inline with previous balance,
1619288,24-08-2022,10001,1234,USD,All Other Loans,Principal,1698400.00,611500.00,-1086900.00,Break,inconsistane variations,
1619288,04-09-2022,10001,1234,USD,All Other Loans,Principal,1699800.00,612000.00,-1087800.00,Match,consistannt increase or decrese,
1619288,15-09-2022,10001,1234,USD,All Other Loans,Defferred Costs,1701200.00,612500.00,-1088700.00,Break,normal,
1619288,26-09-2022,10001,1234,USD,All Other Loans,Defferre Org Fees,1702600.00,613000.00,-1089600.00,Match,huge spike,
1619288,07-10-2022,10001,1234,USD,All Other Loans,Principal,1704000.00,613500.00,-1090500.00,Break,inline with previous balance,
1619288,18-10-2022,10001,1234,USD,All Other Loans,Principal,1705400.00,614000.00,-1091400.00,Match,inconsistane variations,
1619288,29-10-2022,10001,1234,USD,All Other Loans,Defferred Costs,1706800.00,614500.00,-1092300.00,Break,consistannt increase or decrese,
1619288,09-11-2022,10001,1234,USD,All Other Loans,Defferre Org Fees,1708200.00,615000.00,-1093200.00,Match,normal,
1619288,20-11-2022,10001,1234,USD,All Other Loans,Principal,1709600.00,615500.00,-1094100.00,Break,huge spike,
1619288,01-12-2022,10001,1234,USD,All Other Loans,Principal,1711000.00,616000.00,-1095000.00,Match,inline with previous balance,
1619288,12-12-2022,10001,1234,USD,All Other Loans,Defferred Costs,1712400.00,616500.00,-1095900.00,Break,inconsistane variations,
1619288,23-12-2022,10001,1234,USD,All Other Loans,Defferre Org Fees,1713800.00,617000.00,-1096800.00,Match,consistannt increase or decrese,
1619288,03-01-2023,10001,1234,USD,All Other Loans,Principal,1715200.00,617500.00,-1097700.00,Break,normal,
1619288,14-01-2023,10001,1234,USD,All Other Loans,Principal,1716600.00,618000.00,-1098600.00,Match,huge spike,
1619288,25-01-2023,10001,1234,USD,All Other Loans,Defferred Costs,1718000.00,618500.00,-1099500.00,Break,inline with previous balance,
1619288,05-02-2023,10001,1234,USD,All Other Loans,Defferre Org Fees,1719400.00,619000.00,-1100400.00,Match,inconsistane variations,
1619288,16-02-2023,10001,1234,USD,All Other Loans,Principal,1720800.00,619500.00,-1101300.00,Break,consistannt increase or decrese,
1619288,27-02-2023,10001,1234,USD,All Other Loans,Principal,1722200.00,620000.00,-1102200.00,Match,normal,
1619288,10-03-2023,10001,1234,USD,All Other Loans,Defferred Costs,1723600.00,620240.00,-1103360.00,Break,huge spike,
1619288,21-03-2023,10001,1234,USD,All Other Loans,Defferre Org Fees,1725000.00,621000.00,-1104000.00,Match,inline with previous balance,
1619288,01-04-2023,10001,1234,USD,All Other Loans,Principal,1726400.00,621500.00,-1104900.00,Break,inconsistane variations,
1619288,12-04-2023,10001,1234,USD,All Other Loans,Principal,1727800.00,622000.00,-1105800.00,Match,consistannt increase or decrese,
1619288,23-04-2023,10001,1234,USD,All Other Loans,Defferred Costs,1729200.00,622500.00,-1106700.00,Break,normal,
1619288,04-05-2023,10001,1234,USD,All Other Loans,Defferre Org Fees,1730600.00,623000.00,-1107600.00,Match,huge spike,
1619288,15-05-2023,10001,1234,USD,All Other Loans,Principal,1732000.00,623500.00,-1108500.00,Break,inline with previous balance,
1619288,26-05-2023,10001,1234,USD,All Other Loans,Principal,1733400.00,624000.00,-1109400.00,Match,inconsistane variations,
1619288,06-06-2023,10001,1234,USD,All Other Loans,Defferred Costs,1734800.00,624500.00,-1110300.00,Break,consistannt increase or decrese,
1619288,17-06-2023,10001,1234,USD,All Other Loans,Defferre Org Fees,1736200.00,625000.00,-1111200.00,Match,normal,
1619288,28-06-2023,10001,1234,USD,All Other Loans,Principal,1737600.00,625500.00,-1112100.00,Break,huge spike,
1619288,09-07-2023,10001,1234,USD,All Other Loans,Principal,1739000.00,626000.00,-1113000.00,Match,inline with previous balance,
1619288,20-07-2023,10001,1234,USD,All Other Loans,Defferred Costs,1740400.00,626500.00,-1113900.00,Break,inconsistane variations,
1619288,31-07-2023,10001,1234,USD,All Other Loans,Defferre Org Fees,1741800.00,627000.00,-1114800.00,Match,consistannt increase or decrese,
1619288,11-08-2023,10001,1234,USD,All Other Loans,Principal,1743200.00,627500.00,-1115700.00,Break,normal,
1619288,22-08-2023,10001,1234,USD,All Other Loans,Principal,1744600.00,628000.00,-1116600.00,Match,huge spike,
1619288,02-09-2023,10001,1234,USD,All Other Loans,Defferred Costs,1746000.00,628500.00,-1117500.00,Break,inline with previous balance,
1619288,13-09-2023,10001,1234,USD,All Other Loans,Defferre Org Fees,1747400.00,629000.00,-1118400.00,Match,inconsistane variations,
1619288,24-09-2023,10001,1234,USD,All Other Loans,Principal,1748800.00,629500.00,-1119300.00,Break,consistannt increase or decrese,
1619288,05-10-2023,10001,1234,USD,All Other Loans,Principal,1750200.00,630000.00,-1120200.00,Match,normal,
1619288,16-10-2023,10001,1234,USD,All Other Loans,Defferred Costs,1751600.00,630500.00,-1121100.00,Break,huge spike,
1619288,27-10-2023,10001,1234,USD,All Other Loans,Defferre Org Fees,1753000.00,631000.00,-1122000.00,Match,inline with previous balance,
1619288,07-11-2023,10001,1234,USD,All Other Loans,Principal,1754400.00,631500.00,-1122900.00,Break,inconsistane variations,
1619288,18-11-2023,10001,1234,USD,All Other Loans,Principal,1755800.00,632000.00,-1123800.00,Match,consistannt increase or decrese,
1619288,29-11-2023,10001,1234,USD,All Other Loans,Defferred Costs,1757200.00,632500.00,-1124700.00,Break,normal,
1619288,10-12-2023,10001,1234,USD,All Other Loans,Defferre Org Fees,1758600.00,633000.00,-1125600.00,Match,huge spike,
1619288,21-12-2023,10001,1234,USD,All Other Loans,Principal,1760000.00,633500.00,-1126500.00,Break,inline with previous balance,
1619288,01-01-2024,10001,1234,USD,All Other Loans,Principal,1761400.00,634000.00,-1127400.00,Match,inconsistane variations,
1619288,12-01-2024,10001,1234,USD,All Other Loans,Defferred Costs,1762800.00,634500.00,-1128300.00,Break,consistannt increase or decrese,
1619288,23-01-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,1764200.00,635000.00,-1129200.00,Match,normal,
1619288,03-02-2024,10001,1234,USD,All Other Loans,Principal,1765600.00,635500.00,-1130100.00,Break,huge spike,
1619288,14-02-2024,10001,1234,USD,All Other Loans,Principal,1767000.00,636000.00,-1131000.00,Match,inline with previous balance,
1619288,25-02-2024,10001,1234,USD,All Other Loans,Defferred Costs,1768400.00,636500.00,-1131900.00,Break,inconsistane variations,
1619288,08-03-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,1769800.00,637000.00,-1132800.00,Match,consistannt increase or decrese,
1619288,19-03-2024,10001,1234,USD,All Other Loans,Principal,1771200.00,637500.00,-1133700.00,Break,normal,
1619288,30-03-2024,10001,1234,USD,All Other Loans,Principal,1772600.00,638000.00,-1134600.00,Match,huge spike,
1619288,10-04-2024,10001,1234,USD,All Other Loans,Defferred Costs,1774000.00,638500.00,-1135500.00,Break,inline with previous balance,
1619288,21-04-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,1775400.00,639000.00,-1136400.00,Match,inconsistane variations,
1619288,02-05-2024,10001,1234,USD,All Other Loans,Principal,1776800.00,639500.00,-1137300.00,Break,consistannt increase or decrese,
1619288,13-05-2024,10001,1234,USD,All Other Loans,Principal,1778200.00,640000.00,-1138200.00,Match,normal,
1619288,24-05-2024,10001,1234,USD,All Other Loans,Defferred Costs,1779600.00,640500.00,-1139100.00,Break,huge spike,
1619288,04-06-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,1781000.00,641000.00,-1140000.00,Match,inline with previous balance,
1619288,15-06-2024,10001,1234,USD,All Other Loans,Principal,1782400.00,641500.00,-1140900.00,Break,inconsistane variations,
